label,uri
Taurinated bile acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001159
Taxanes and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000676
Tazettine-type amaryllidaceae alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004124
Tellones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002426
Telluraldehydes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002477
Telluric acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002481
Telluric acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002480
Tellurinohydrazides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003161
Tellurinohydrazonic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003115
Tellurinyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003122
Tellurocarbonyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003124
Telluroethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002431
Tellurols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002425
Tellurones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002479
Telluronohydrazides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003160
Telluronyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003121
Telluroxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002482
Terminal alkynes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002438
Terpene glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002049
Terpene lactones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001283
Terphenyls,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002042
Tertiary alcohols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001670
Tertiary alkylarylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002454
Tertiary amines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002452
Tertiary arsines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004237
Tertiary carboxylic acid amides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001664
Tetraalkylammonium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004225
Tetraalkylphosphonium compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004327
Tetraalkylphosphonium halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004328
Tetraalkyltins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004347
Tetracarboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002966
Tetracenequinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000155
Tetracyclines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000181
Tetrahydrofolic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002954
Tetrahydrofolic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002618
Tetrahydrofuran lignans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001604
Tetrahydrofurans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002648
Tetrahydroisoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002955
Tetrahydropteroic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003045
Tetrahydropteroic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003042
Tetrahydropyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001934
"Tetrahydroxy bile acids, alcohols and derivatives",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001110
Tetralins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000048
Tetraorganoalkoxyarsoranes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004284
Tetraorganoarsonium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004238
Tetraorganolead compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004289
Tetraorganostibonium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004249
Tetraorganotin compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004348
Tetrapyrroles and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001455
Tetrasubstituted imidazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002632
Tetraterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001554
Tetrathianes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002050
Tetrazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000092
Tetrazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000111
Tetrazolidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001842
Tetrazolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001080
Tetrodotoxins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001639
Tetroses,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001496
Thia fatty acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001423
Thiadiazinanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003094
Thiadiazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000224
Thiadiazole sulfonamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002326
Thiadiazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000093
Thiadiazolidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002015
Thiadiazolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002016
Thiaergolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001784
Thiamine phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001287
Thiamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001285
Thianes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001894
Thianthrenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002803
Thiasteroids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002383
Thiatriazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002561
Thiazepines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000068
Thiazetidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001881
Thiazinanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001884
Thiazinanethiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001919
Thiazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000094
Thiaziridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000493
Thiazolecarboxamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002008
Thiazolecarboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002418
Thiazolecarboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002007
Thiazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000095
Thiazolidinediones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000228
Thiazolidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000226
Thiazolidinethiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001923
Thiazolidinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000227
Thiazolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000229
Thienamycins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002362
"Thieno[2,3-d]pyrimidine glycosides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003748
"Thieno[3,4-c]pyridazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003353
"Thieno[3,4-d]pyridazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003354
Thienobenzoxepines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002573
Thienodiazepines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002313
Thienoimidazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000243
Thienoimidazolidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001446
Thienopyrans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001965
Thienopyridazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003352
Thienopyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000344
Thienopyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002020
Thienopyrroles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001833
Thienoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001896
Thienothiazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001928
Thienothiazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001929
Thienothiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004193
Thiepanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000003
Thiepins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000096
Thietanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000359
Thietes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000360
Thiiranes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000377
Thiirenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002675
Thio-lactosylceramides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003606
Thio-linked disaccharides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004100
Thioacetals,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001187
Thioaldehyde s-oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002251
Thioaldehydes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001188
"Thioamide-S,S-dioxides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003077
Thioamide-S-oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003076
Thioamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000510
Thioanisoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000288
Thiobarbituric acid derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001122
Thiobenzoic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002361
Thiocarbamate salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004428
Thiocarbamic acid bromides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003432
Thiocarbamic acid chlorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003435
Thiocarbamic acid derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001368
Thiocarbamic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001190
Thiocarbamic acid fluorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003434
Thiocarbamic acid halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001191
Thiocarbamic acid iodides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003433
Thiocarbamic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001507
Thiocarbonic acid diesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001197
Thiocarbonic acid ester halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001195
Thiocarbonic acid monoesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001196
Thiocarbonyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001198
Thiocarbonyl s-imides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001832
Thiocarboxylic acid amides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001230
Thiocarboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001199
Thiocarboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001112
Thiochromanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002834
Thiochromenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002499
Thiocyanates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001201
Thiodiacetic acid derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001271
Thiodiarsines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004242
Thiodioxopiperazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001732
Thiodisulfinates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004086
Thioenol ethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002352
Thioenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002353
Thioesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001200
Thioethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001202
Thioflavans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003683
Thioflavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003682
Thioglycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002205
Thiohemiaminal derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001666
Thiohydroquinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002623
Thiohydroximic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004137
Thiohydroximic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004136
Thioketone s-oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002025
Thioketones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000121
Thiolactams,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000166
Thiolactones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001214
Thiolane-2-thiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003463
Thiolane-3-thiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003464
Thiolanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000233
Thiols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002485
Thiomorpholine carboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002408
Thiomorpholine carboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002289
Thiomorpholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002288
Thionucleosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001134
Thioperoxols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003159
Thiophene carboxamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002018
Thiophene carboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002419
Thiophene carboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002017
Thiophene sulfoxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003215
Thiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000097
Thiophenol esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002360
Thiophenol ethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002359
Thiophenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001850
Thiophosphate diesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003383
Thiophosphate monoesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003382
Thiophosphate triesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003384
Thiophosphoric acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001572
Thiophthalic anhydrides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002401
Thiopurine S-methylethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004542
Thiopyranoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002240
Thiopyrans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001895
Thiopyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004173
Thiosalicylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002785
Thiosalicylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000077
Thioselenides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004163
Thiosemicarbazides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001207
Thiosemicarbazones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001208
Thiosulfinic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001161
Thiosulfonic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003284
Thiosulfonimidic o-acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002531
Thiosulfonimidic s-acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002532
Thioureas,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001209
Thioxanthenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000199
Thioxanthines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000249
Thioxanthones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000203
Thiuram disulfides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004791
Thiuram monosulfides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004790
Thromboxanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000519
Tigliane and ingenane diterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002875
Tirucallane and euphane triterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002885
Tocopherols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000201
Tocotrienols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002092
Toluamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004219
Toluene diisocyanates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003983
Toluenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001091
Tosyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003276
Transition metal alkyls,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004443
Transition metal aluminates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000988
Transition metal antimonates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000989
Transition metal antimonites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000990
Transition metal arsenates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000991
Transition metal arsenites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000992
Transition metal astatides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000586
Transition metal bisulfites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000993
Transition metal borates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000994
Transition metal bromates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000830
Transition metal bromides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000587
Transition metal chlorates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000831
Transition metal chlorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000588
Transition metal chlorites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000832
Transition metal chromates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000833
Transition metal chromites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000834
Transition metal cyanates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000835
Transition metal cyanide salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004064
Transition metal dithionites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000867
Transition metal dithiophosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002305
Transition metal ferrates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001317
Transition metal fluorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000589
Transition metal hydrides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000536
Transition metal hydroxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000837
Transition metal hypobromites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000838
Transition metal hypochlorites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000839
Transition metal hyponitrites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000840
Transition metal hypophosphites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000841
Transition metal hyposulfites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000868
Transition metal iodates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000842
Transition metal iodides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000590
Transition metal manganates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000995
Transition metal metavanadates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003293
Transition metal molybdates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000996
Transition metal nitrates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000843
Transition metal nitrides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000537
Transition metal nitrites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001616
Transition metal organides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000461
Transition metal orthonitrates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000844
Transition metal orthovanadates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001006
Transition metal oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000538
Transition metal oxoanionic compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000450
Transition metal perbromates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000845
Transition metal perchlorates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000846
Transition metal periodates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000847
Transition metal permanganates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000848
Transition metal peroxodisulfates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000863
Transition metal peroxomonosulfates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000862
Transition metal peroxynitrates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000849
Transition metal peroxynitrites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000850
Transition metal perrhenates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000851
Transition metal pertechnetates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000852
Transition metal phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000854
Transition metal phosphites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000853
Transition metal phosphonates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002373
Transition metal plumbates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000997
Transition metal plumbites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000998
Transition metal pyrophosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000855
Transition metal pyrosulfates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000864
Transition metal salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000443
Transition metal selenates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000856
Transition metal selenites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000857
Transition metal selenophosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002272
Transition metal silicates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000999
Transition metal stannates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001000
Transition metal stannites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001001
Transition metal sulfates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000858
Transition metal sulfides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000539
Transition metal sulfites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000859
Transition metal superoxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000860
Transition metal tellurates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001002
Transition metal tellurites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001003
Transition metal tetrahydroxyborates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001004
Transition metal tetrathionates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000865
Transition metal thiophosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002304
Transition metal thiosulfates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000866
Transition metal tungstates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001005
Triacylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001135
Trialkoxysilanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003140
Trialkyl amine oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004184
Trialkyl phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003460
Trialkylaluminiums,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004591
Trialkylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002239
Trialkylantimony halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004583
Trialkylarsane oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004185
Trialkylarsanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004059
Trialkylarsine oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004642
Trialkylboranes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004575
Trialkylchlorosilanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004480
Trialkylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004782
Trialkylheterosilanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004479
Trialkylphosphanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004186
Trialkylphosphites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004484
Trialkylsilanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003867
Trialkylsilanols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003268
Trialkylstibanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004069
Trialkyltins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004072
Triarylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002457
Triazinanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002693
Triazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000098
Triazinethiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001922
Triazinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001920
Triazirines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002692
